id,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,revenue_cagr_5yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,composite_quality_score,company_logo,company_name,chart_link,about_company,website,nse_profile,bse_profile,face_value,book_value,roce_percentage,roe_percentage,broad_sector,sub_sector,index_weight_pct,market_cap_category,free_cash_flow,fcf_conversion_rate,capex_intensity,capex_category,capital_allocation,cfo_quality,distress_alert
306,BHEL,2017,560.0,-565.0,-468.0,-473.0,28465,27370,1095.0,4.0,753,413,850,586,22.0,455,1.0,85.0,490.0,31899.0,156.0,29153.0,61698.0,3601.0,168.0,757.0,57171.0,61698.0,1.6,4.0,1.4,0.0048,4.4746,0.4614,-5.0,565.0,1.0,6.61,85.0,156.0,560.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BHEL.png,"Bharat Heavy Electricals Limited
",https://in.tradingview.com/chart/?symbol=BSE%3ABHEL,Bharat Heavy Electricals Limited is an Indian central public sector undertaking and the largest government-owned electrical/ industrial technology company.,https://www.bhel.com/,https://www.nseindia.com/get-quotes/equity?symbol=BHEL,https://www.bseindia.com/stock-share-price/bharat-electronics-ltd/bel/500049/,2.0,70.0,3.28,1.05,Industrials,Capital Goods,1.24,Large Cap,-5.0,-0.46,1.98,Asset Light,Reinvestor,Accrual Risk,Watchlist
308,BHEL,2019,-3860.0,1919.0,-32.0,-1973.0,30441,28409,2032.0,7.0,662,378,476,1840,46.0,1002,3.0,69.0,696.0,30208.0,2598.0,30987.0,64490.0,2970.0,235.0,152.0,61132.0,64490.0,3.29,7.0,3.24,0.0841,7.127,0.472,-1941.0,1919.0,3.0,4.4402,69.0,2598.0,-3860.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BHEL.png,"Bharat Heavy Electricals Limited
",https://in.tradingview.com/chart/?symbol=BSE%3ABHEL,Bharat Heavy Electricals Limited is an Indian central public sector undertaking and the largest government-owned electrical/ industrial technology company.,https://www.bhel.com/,https://www.nseindia.com/get-quotes/equity?symbol=BHEL,https://www.bseindia.com/stock-share-price/bharat-electronics-ltd/bel/500049/,2.0,70.0,3.28,1.05,Industrials,Capital Goods,1.24,Large Cap,-1941.0,-95.52,6.3,Moderate,Unknown,Accrual Risk,Watchlist
309,BHEL,2020,-2892.0,1877.0,1622.0,608.0,21463,21596,-133.0,-1.0,590,613,503,-659,99.0,-1468,-4.0,0.0,696.0,27964.0,5080.0,26550.0,60291.0,2817.0,314.0,162.0,56998.0,60291.0,-6.84,-1.0,-5.12,0.1773,0.7455,0.356,-1015.0,1877.0,-4.0,4.1178,0.0,5080.0,-2892.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BHEL.png,"Bharat Heavy Electricals Limited
",https://in.tradingview.com/chart/?symbol=BSE%3ABHEL,Bharat Heavy Electricals Limited is an Indian central public sector undertaking and the largest government-owned electrical/ industrial technology company.,https://www.bhel.com/,https://www.nseindia.com/get-quotes/equity?symbol=BHEL,https://www.bseindia.com/stock-share-price/bharat-electronics-ltd/bel/500049/,2.0,70.0,3.28,1.05,Industrials,Capital Goods,1.24,Large Cap,-1015.0,763.16,8.75,Capital Intensive,Distress Signal,Accrual Risk,Distress
310,BHEL,2021,560.0,-42.0,-394.0,123.0,17309,20357,-3049.0,-18.0,393,467,473,-3596,-25.0,-2700,-8.0,0.0,696.0,25287.0,4951.0,25025.0,55960.0,2491.0,420.0,185.0,52864.0,55960.0,-15.6,-18.0,-10.39,0.1905,-5.6874,0.3093,518.0,42.0,-8.0,3.7332,0.0,4951.0,560.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BHEL.png,"Bharat Heavy Electricals Limited
",https://in.tradingview.com/chart/?symbol=BSE%3ABHEL,Bharat Heavy Electricals Limited is an Indian central public sector undertaking and the largest government-owned electrical/ industrial technology company.,https://www.bhel.com/,https://www.nseindia.com/get-quotes/equity?symbol=BHEL,https://www.bseindia.com/stock-share-price/bharat-electronics-ltd/bel/500049/,2.0,70.0,3.28,1.05,Industrials,Capital Goods,1.24,Large Cap,518.0,-16.99,0.24,Asset Light,Reinvestor,Accrual Risk,Watchlist
311,BHEL,2022,660.0,-1118.0,-329.0,-787.0,21211,20383,828.0,4.0,405,448,314,470,5.0,445,1.0,31.0,696.0,25810.0,4830.0,25654.0,56991.0,2398.0,431.0,205.0,53956.0,56991.0,2.1,4.0,1.68,0.1822,2.7522,0.3722,-458.0,1118.0,1.0,3.8083,31.0,4830.0,660.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BHEL.png,"Bharat Heavy Electricals Limited
",https://in.tradingview.com/chart/?symbol=BSE%3ABHEL,Bharat Heavy Electricals Limited is an Indian central public sector undertaking and the largest government-owned electrical/ industrial technology company.,https://www.bhel.com/,https://www.nseindia.com/get-quotes/equity?symbol=BHEL,https://www.bseindia.com/stock-share-price/bharat-electronics-ltd/bel/500049/,2.0,70.0,3.28,1.05,Industrials,Capital Goods,1.24,Large Cap,-458.0,-55.31,5.27,Moderate,Reinvestor,Accrual Risk,Watchlist
312,BHEL,2023,-741.0,1480.0,89.0,829.0,23365,22321,1044.0,4.0,544,612,260,716,9.0,654,2.0,21.0,696.0,23682.0,5454.0,27832.0,57664.0,2476.0,354.0,235.0,54599.0,57664.0,2.8,4.0,2.68,0.2237,2.5948,0.4052,739.0,1480.0,2.0,3.5026,21.0,5454.0,-741.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BHEL.png,"Bharat Heavy Electricals Limited
",https://in.tradingview.com/chart/?symbol=BSE%3ABHEL,Bharat Heavy Electricals Limited is an Indian central public sector undertaking and the largest government-owned electrical/ industrial technology company.,https://www.bhel.com/,https://www.nseindia.com/get-quotes/equity?symbol=BHEL,https://www.bseindia.com/stock-share-price/bharat-electronics-ltd/bel/500049/,2.0,70.0,3.28,1.05,Industrials,Capital Goods,1.24,Large Cap,739.0,70.79,6.33,Moderate,Distress Signal,Accrual Risk,Watchlist
313,BHEL,2024,-3713.0,1331.0,2656.0,274.0,23893,23182,711.0,3.0,608,828,249,243,-16.0,282,1.0,31.0,696.0,23742.0,8856.0,26493.0,59788.0,2574.0,308.0,256.0,56650.0,59788.0,1.18,3.0,1.15,0.3624,1.593,0.3996,-2382.0,1331.0,1.0,3.5112,31.0,8856.0,-3713.0,-4.73,,-22.4,,-19.73,,0.0,https://mkt.in/static/mkt-icons/nifty100/BHEL.png,"Bharat Heavy Electricals Limited
",https://in.tradingview.com/chart/?symbol=BSE%3ABHEL,Bharat Heavy Electricals Limited is an Indian central public sector undertaking and the largest government-owned electrical/ industrial technology company.,https://www.bhel.com/,https://www.nseindia.com/get-quotes/equity?symbol=BHEL,https://www.bseindia.com/stock-share-price/bharat-electronics-ltd/bel/500049/,2.0,70.0,3.28,1.05,Industrials,Capital Goods,1.24,Large Cap,-2382.0,-335.02,5.57,Moderate,Distress Signal,Accrual Risk,Watchlist
355,CANBK,2018,-11120.0,-487.0,2865.0,-8743.0,41345,29113,25582.0,-13350.0,-32,7398,456,-6408,-36.0,-3873,-11.0,0.0,733.0,36164.0,563756.0,30781.0,631435.0,8335.0,0.0,157444.0,465657.0,631435.0,-9.370000000000001,-13350.0,-10.5,15.2792,3.4536,0.0655,-11607.0,487.0,-11.0,5.0337,0.0,563756.0,-11120.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CANBK.png,Canara Bank,https://in.tradingview.com/chart/?symbol=NSE%3ACANBK,"Canara Bank was merged with erstwhile Syndicate Bank in FY21.{# Canara was incorporated in 1906 and nationalised in 1969, along with 13 other major commercial banks of India, by the GoI. The bank is headquartered in Bangalore.",http://www.canarabank.com/,https://www.nseindia.com/get-quotes/equity?symbol=CANBK,https://www.bseindia.com/stock-share-price/canara-bank/CANBK/532483/,2.0,102.0,6.63,17.9,Financials,Public Sector Banks,2.96,Large Cap,-11607.0,-45.37,1.18,Asset Light,Growth Funded by Debt,High Quality,Watchlist
357,CANBK,2020,-5289.0,-445.0,7792.0,2059.0,49759,35817,26809.0,-12867.0,-26,11799,446,-1514,34.0,-1921,-4.0,0.0,1030.0,40176.0,668170.0,32064.0,741440.0,8323.0,0.0,192645.0,540472.0,741440.0,-3.86,-12867.0,-4.66,16.2154,2.2699,0.0671,-5734.0,445.0,-4.0,4.0006,0.0,668170.0,-5289.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CANBK.png,Canara Bank,https://in.tradingview.com/chart/?symbol=NSE%3ACANBK,"Canara Bank was merged with erstwhile Syndicate Bank in FY21.{# Canara was incorporated in 1906 and nationalised in 1969, along with 13 other major commercial banks of India, by the GoI. The bank is headquartered in Bangalore.",http://www.canarabank.com/,https://www.nseindia.com/get-quotes/equity?symbol=CANBK,https://www.bseindia.com/stock-share-price/canara-bank/CANBK/532483/,2.0,102.0,6.63,17.9,Financials,Public Sector Banks,2.96,Large Cap,-5734.0,-21.39,0.89,Asset Light,Growth Funded by Debt,High Quality,Watchlist
359,CANBK,2022,919.0,-1429.0,4035.0,3525.0,70614,43035,41235.0,-13657.0,-19,23643,841,9145,37.0,6158,7.0,19.0,1814.0,68147.0,1132626.0,56202.0,1258789.0,11447.0,2.0,311347.0,935992.0,1258789.0,8.72,-13657.0,8.799999999999999,16.1894,1.7433,0.0561,-510.0,1429.0,7.0,3.8567,19.0,1132626.0,919.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CANBK.png,Canara Bank,https://in.tradingview.com/chart/?symbol=NSE%3ACANBK,"Canara Bank was merged with erstwhile Syndicate Bank in FY21.{# Canara was incorporated in 1906 and nationalised in 1969, along with 13 other major commercial banks of India, by the GoI. The bank is headquartered in Bangalore.",http://www.canarabank.com/,https://www.nseindia.com/get-quotes/equity?symbol=CANBK,https://www.bseindia.com/stock-share-price/canara-bank/CANBK/532483/,2.0,102.0,6.63,17.9,Financials,Public Sector Banks,2.96,Large Cap,-510.0,-1.24,2.02,Asset Light,Mixed,High Quality,Watchlist
360,CANBK,2023,-39978.0,-1156.0,445.0,-40689.0,85885,52990,42772.0,-9877.0,-12,25325,1021,14427,25.0,11345,12.0,19.0,1814.0,76240.0,1237160.0,65816.0,1381030.0,10334.0,0.0,352893.0,1017803.0,1381030.0,13.21,-9877.0,14.53,15.8501,1.6885,0.0622,-41134.0,1156.0,12.0,4.3029,19.0,1237160.0,-39978.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CANBK.png,Canara Bank,https://in.tradingview.com/chart/?symbol=NSE%3ACANBK,"Canara Bank was merged with erstwhile Syndicate Bank in FY21.{# Canara was incorporated in 1906 and nationalised in 1969, along with 13 other major commercial banks of India, by the GoI. The bank is headquartered in Bangalore.",http://www.canarabank.com/,https://www.nseindia.com/get-quotes/equity?symbol=CANBK,https://www.bseindia.com/stock-share-price/canara-bank/CANBK/532483/,2.0,102.0,6.63,17.9,Financials,Public Sector Banks,2.96,Large Cap,-41134.0,-96.17,1.35,Asset Light,Growth Funded by Debt,High Quality,Watchlist
362,CHOLAFIN,2013,-3754.0,5.0,4067.0,317.0,2570,1410,688.0,472.0,18,1,22,452,32.0,308,4.0,16.0,143.0,1809.0,15269.0,1007.0,18228.0,73.0,0.0,172.0,17984.0,18228.0,11.98,472.0,15.78,7.8222,706.0,0.141,-3749.0,5.0,4.0,1.365,16.0,15269.0,-3754.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-3749.0,-544.91,0.19,Asset Light,Distress Signal,Accrual Risk,Distress
363,CHOLAFIN,2014,-2447.0,-83.0,2749.0,219.0,3279,1769,932.0,578.0,18,1,25,554,34.0,368,5.0,14.0,143.0,2144.0,18075.0,1182.0,21544.0,74.0,0.0,39.0,21431.0,21544.0,11.22,578.0,16.09,7.9034,950.0,0.1522,-2530.0,83.0,5.0,1.5993,14.0,18075.0,-2447.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-2530.0,-271.46,2.53,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
364,CHOLAFIN,2015,-2264.0,-40.0,1819.0,-485.0,3715,1958,1061.0,696.0,19,0,30,666,33.0,444,6.0,11.0,144.0,2531.0,19950.0,1243.0,23868.0,69.0,0.0,25.0,23775.0,23868.0,11.95,696.0,16.6,7.4579,,0.1556,-2304.0,40.0,6.0,1.8576,11.0,19950.0,-2264.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-2304.0,-217.15,1.08,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
365,CHOLAFIN,2016,-2809.0,-137.0,3031.0,85.0,4214,2048,1266.0,899.0,21,2,22,879,35.0,575,7.0,12.0,156.0,3514.0,22546.0,1673.0,27889.0,120.0,0.0,16.0,27753.0,27889.0,13.64,899.0,15.67,6.1433,643.5,0.1511,-2946.0,137.0,7.0,2.3526,12.0,22546.0,-2809.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-2946.0,-232.7,3.25,Moderate,Growth Funded by Debt,Accrual Risk,Distress
366,CHOLAFIN,2017,-1468.0,-222.0,1692.0,2.0,4694,2228,1322.0,1143.0,24,3,39,1107,35.0,718,9.0,12.0,156.0,4142.0,24071.0,2230.0,30598.0,150.0,0.0,182.0,30266.0,30598.0,15.3,1143.0,16.71,5.6005,448.6667,0.1534,-1690.0,222.0,9.0,2.7551,12.0,24071.0,-1468.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-1690.0,-127.84,4.73,Moderate,Growth Funded by Debt,Accrual Risk,Distress
367,CHOLAFIN,2018,-7926.0,-60.0,8009.0,22.0,5559,2657,1451.0,1451.0,26,0,51,1401,34.0,918,12.0,11.0,156.0,4969.0,38330.0,711.0,44167.0,170.0,4.0,23.0,43970.0,44167.0,16.51,1451.0,17.91,7.479,,0.1259,-7986.0,60.0,12.0,3.2853,11.0,38330.0,-7926.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-7986.0,-550.38,1.08,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
368,CHOLAFIN,2019,-9317.0,-11.0,12191.0,2862.0,7108,3588,1632.0,1888.0,27,1,57,1832,35.0,1197,15.0,8.0,156.0,6052.0,50567.0,715.0,57490.0,167.0,14.0,42.0,57267.0,57490.0,16.84,1888.0,19.28,8.1455,1659.0,0.1236,-9328.0,11.0,15.0,3.9795,8.0,50567.0,-9317.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-9328.0,-571.57,0.15,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
369,CHOLAFIN,2020,-2075.0,-54.0,2452.0,323.0,8712,4592,2421.0,1699.0,20,0,111,1588,34.0,1054,13.0,13.0,164.0,8036.0,55005.0,853.0,64058.0,283.0,11.0,33.0,63732.0,64058.0,12.1,1699.0,12.85,6.7079,,0.136,-2129.0,54.0,13.0,5.0,13.0,55005.0,-2075.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-2129.0,-87.94,0.62,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
370,CHOLAFIN,2021,-8848.0,-1746.0,8707.0,-1888.0,9583,4576,2913.0,2094.0,22,56,102,2048,26.0,1521,19.0,11.0,164.0,9436.0,63730.0,1314.0,74644.0,228.0,10.0,1583.0,72823.0,74644.0,15.87,2094.0,15.84,6.6385,52.4107,0.1284,-10594.0,1746.0,19.0,5.8537,11.0,63730.0,-8848.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-10594.0,-363.68,18.22,Capital Intensive,Growth Funded by Debt,Accrual Risk,Distress
371,CHOLAFIN,2022,-5571.0,1640.0,5150.0,1218.0,10148,4298,2926.0,2924.0,29,84,101,2908,26.0,2154,26.0,8.0,164.0,11605.0,69174.0,1536.0,82478.0,259.0,37.0,2055.0,80127.0,82478.0,21.23,2924.0,18.3,5.8776,35.1786,0.123,-3931.0,1640.0,26.0,7.1762,8.0,69174.0,-5571.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-3931.0,-134.35,16.16,Capital Intensive,Distress Signal,Accrual Risk,Distress
372,CHOLAFIN,2023,-27105.0,-2148.0,27466.0,-1787.0,12884,5748,3621.0,3515.0,27,220,121,3615,26.0,2665,32.0,6.0,164.0,14182.0,97358.0,1923.0,113627.0,403.0,60.0,3562.0,109602.0,113627.0,20.68,3515.0,18.58,6.7864,16.5818,0.1134,-29253.0,2148.0,32.0,8.7476,6.0,97358.0,-27105.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-29253.0,-807.87,16.67,Capital Intensive,Growth Funded by Debt,Accrual Risk,Distress
373,CHOLAFIN,2024,-35683.0,-2855.0,38471.0,-66.0,19163,9231,5385.0,4548.0,24,255,198,4605,26.0,3420,41.0,5.0,168.0,19425.0,134475.0,2618.0,156686.0,1563.0,13.0,4036.0,151075.0,156686.0,17.85,4548.0,17.46,6.8634,21.2118,0.1223,-38538.0,2855.0,41.0,11.6625,5.0,134475.0,-35683.0,21.94,,23.36,,22.28,,27.0,https://mkt.in/static/mkt-icons/nifty100/CHOLAFIN.png,Cholamandalam Investment & Finance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Cholamandalam Investment & Finance Company is one of the premier diversified non-banking finance companies in India, engaged in providing vehicle finance, home loans and Loan against property.[1]


",https://www.cholamandalam.com/,https://www.nseindia.com/get-quotes/equity?symbol=CHOLAFIN,https://www.bseindia.com/stock-share-price/cholamandalam-investment-finance-company-ltd/CHOLAFIN/511243/,2.0,255.0,10.4,20.2,Financials,Consumer Finance,3.94,Large Cap,-38538.0,-715.65,14.9,Capital Intensive,Growth Funded by Debt,Accrual Risk,Distress
426,DLF,2017,-898.0,872.0,787.0,761.0,8221,4775,3446.0,42.0,1135,2980,572,1030,22.0,708,4.0,50.0,357.0,24216.0,29202.0,10179.0,63954.0,24640.0,153.0,1209.0,37952.0,63954.0,8.61,42.0,2.88,1.1884,1.5372,0.1285,-26.0,872.0,4.0,6.8832,50.0,29202.0,-898.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/DLF.png,DLF Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"DLF Ltd with its subsidiaries, associates and JVs is engaged in real estate development, from the identification and acquisition of land to planning, execution, construction and marketing of projects. It is also engaged in business of leasing, generation of power, provision of maintenance services, hospitality and recreational services which are related to the overall development of real estate business.",https://www.dlf.in/,https://www.nseindia.com/get-quotes/equity?symbol=DLF,https://www.bseindia.com/stock-share-price/dlf-ltd/DLF/532868/,2.0,163.0,5.74,6.95,Real Estate,Real Estate,2.86,Large Cap,-26.0,-0.75,10.61,Capital Intensive,Distress Signal,High Quality,Watchlist
499,GRASIM,2018,-4140.0,1546.0,3449.0,856.0,55894,44281,11612.0,21.0,410,3663,2724,5635,35.0,3688,39.0,15.0,131.0,57230.0,67070.0,83467.0,207899.0,69257.0,2290.0,65995.0,70356.0,207899.0,6.600000000000001,21.0,6.43,1.1693,3.282,0.2689,-2594.0,1546.0,39.0,43.787,15.0,67070.0,-4140.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/GRASIM.png,Grasim Industries Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Grasim Industries Limited is the flagship company of the Aditya Birla group, it ranks amongst India's largest private sector companies. On standalone basis, GIL's core businesses comprise of viscose Staple fibre (VSF), caustic soda, speciality chemicals, rayon-grade wood pulp (RGWP) with plants at multiple locations. It also has certain other businesses such as fertiliser, textile",https://www.grasim.com/,https://www.nseindia.com/get-quotes/equity?symbol=GRASIM,https://www.bseindia.com/stock-share-price/grasim-industries-ltd/GRASIM/500300/,2.0,1411.0,9.3,6.9,Industrials,Diversified Industrials,2.61,Mid Cap,-2594.0,-22.34,2.77,Asset Light,Distress Signal,Moderate,Watchlist
500,GRASIM,2019,-1659.0,-2212.0,4158.0,287.0,77200,60560,16640.0,22.0,-1846,6060,3571,5163,47.0,2745,25.0,27.0,132.0,57888.0,84487.0,98620.0,241127.0,87129.0,2766.0,62747.0,88484.0,241127.0,3.56,22.0,4.73,1.4562,2.4413,0.3202,-3871.0,2212.0,25.0,43.9545,27.0,84487.0,-1659.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/GRASIM.png,Grasim Industries Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Grasim Industries Limited is the flagship company of the Aditya Birla group, it ranks amongst India's largest private sector companies. On standalone basis, GIL's core businesses comprise of viscose Staple fibre (VSF), caustic soda, speciality chemicals, rayon-grade wood pulp (RGWP) with plants at multiple locations. It also has certain other businesses such as fertiliser, textile",https://www.grasim.com/,https://www.nseindia.com/get-quotes/equity?symbol=GRASIM,https://www.bseindia.com/stock-share-price/grasim-industries-ltd/GRASIM/500300/,2.0,1411.0,9.3,6.9,Industrials,Diversified Industrials,2.61,Mid Cap,-3871.0,-23.26,2.87,Asset Light,Growth Funded by Debt,Moderate,Watchlist
